approve,id,tier,reason,value,suggestion,confidence,entry_id,field_path,context_before,context_after,occurrences
,cand-1457777,1,ligature_bracket,(DAMASKEtOS),ODAMASKEtOS),0.1,schaff-herzog.damascenus-damasketos-the-studite,term,DAMASCENUS,THE STUDITE,1
,cand-1459543,1,ligature_bracket,"(DANSATORES,","ODANSATORES,",0.1,schaff-herzog.dancers-dansatores-chorizantes,term,DANCERS,CHORIZANTES),1
,cand-1470182,1,ligature_bracket,"(KAT,","OKAT,",0.1,schaff-herzog.darius,definition_blocks[1],lly to relieve the difficulty. Schrader,p. 437) explains the difficulty best by,1
,cand-1508295,1,ligature_bracket,"(DEHCK),","ODEHCK),",0.1,schaff-herzog.dehk-dehck-hahs,term,DEHK,HAHS,1
,cand-1507761,1,ligature_bracket,"(DIOHYSIUS),","ODIOHYSIUS),",0.1,schaff-herzog.deris-diohysius-saint,term,DERIS,SAINT,1
,cand-1521468,1,ligature_bracket,"(DICK),","ODICK),",0.1,schaff-herzog.dickson-dick-david,term,DICKSON,DAVID,1
,cand-1526234,1,ligature_bracket,"(TSK,","OTSK,",0.1,schaff-herzog.didymus-gabriel,definition_blocks[0],even Melanchthon was fascinated by him,"1885, 134). His ap- peal was successful",1
,cand-1530036,1,ligature_bracket,(NIEM),ONIEM),0.1,schaff-herzog.dietrich-of-niehelm-niem,term,DIETRICH OF NIEHELM,,1
,cand-1530809,1,ligature_bracket,(LODEWIJK),OLODEWIJK),0.1,schaff-herzog.dieu-ludovicus-lodewijk-de,term,"DIEU, LUDOVICUS",DE,1
,cand-1531490,1,ligature_bracket,"(DILHERR),","ODILHERR),",0.1,schaff-herzog.diller-dilherr-michael,term,DILLER,MICHAEL,1
,cand-1531885,1,ligature_bracket,(CHRISTIAN,OCHRISTIAN,0.1,schaff-herzog.diller-dilherr-michael,definition_blocks[2],"DILLMAim,",FREEDRICH) AU-,1
,cand-1543213,1,ligature_bracket,(LXX.,OLXX.,0.1,schaff-herzog.diseases-and-the-healing-art-hebrew,definition_blocks[15],head and beard (Lev. xiii. 30). Garabh,"psora agria, Vulg., scabies) and yallep",1
,cand-1543221,1,ligature_bracket,(LXX.,OLXX.,0.1,schaff-herzog.diseases-and-the-healing-art-hebrew,definition_blocks[15],"a agria, Vulg., scabies) and yallepheth","Uichen, Vulg., impetigo) seem to indica",1
,cand-1543248,1,ligature_bracket,(LXX.,OLXX.,0.1,schaff-herzog.diseases-and-the-healing-art-hebrew,definition_blocks[15],idered to be the itch or herpes. J^eres,"knephe', Vulg., prurigo) was also regar",1
,cand-1554865,1,ligature_bracket,(ADOLF,OADOLF,0.1,schaff-herzog.doane-william-croswell,definition_blocks[1],"DOBSCHUETZ, deb""shutz', ERNST",,1
,cand-1559578,1,ligature_bracket,"(JWT,","OJWT,",0.1,schaff-herzog.doedes-jacobus-isaak,definition_blocks[1],Aphorismen over de leer des Avondmaals,"1848, vi. 1). His Exegetische Studien o",1
,cand-1559591,1,ligature_bracket,"(JWT,","OJWT,",0.1,schaff-herzog.doedes-jacobus-isaak,definition_blocks[1],tische Studien over I Pet. Hi. 18~iv. 6,"1848, vi. 2), a contribution to the Pet",1
,cand-1562430,1,ligature_bracket,(SI).,OSI).,0.1,schaff-herzog.dogma-dogmatics,definition_blocks[15],Century,,1
,cand-2757217,1,ligature_bracket,"(IS91),","OIS91),",0.1,schaff-herzog.dolf,definition_blocks[3],nd Betrach- htngen (188S); and OedicfUe,WithW. Baur and E. Frommel he edited th,1
,cand-1574884,1,ligature_bracket,(TITUS,OTITUS,0.1,schaff-herzog.dominis-marco-antonio-de,definition_blocks[8],"DOMITIAN, do-miflh'i-an",FLAVIUS D0- mTIAinTS): Roman emperor 81,1
,cand-1575626,1,ligature_bracket,(SI).,OSI).,0.1,schaff-herzog.donation-of-constantine,definition_blocks[0],Contents ol the Document,,1
,cand-1580453,1,ligature_bracket,(DONNE,ODONNE,0.1,schaff-herzog.donnellan-donne-lan-lectures,term,DONNELLAN,LAN) LECTURES,1
,cand-1581259,1,ligature_bracket,(DOMNUS),ODOMNUS),0.1,schaff-herzog.donus-domnus,term,DONUS,,1
,cand-1581674,1,ligature_bracket,(HAINES),OHAINES),0.1,schaff-herzog.doremus-sarah-platt-haines,term,"DOREMUS, SARAH PLATT",,1
,cand-1587028,1,ligature_bracket,"(BJL,","OBJL,",0.1,schaff-herzog.dowletg-john,definition_blocks[3],"ed at Corpus Christi College, Cambridge","1800), and waa elected fellow in 1801.",1
,cand-1594067,1,ligature_bracket,"(MOnster,","OMOnster,",0.1,schaff-herzog.driver-samuel-rolles,definition_blocks[10],ber die ReHgionsfrei- hot der KathoHken,1817) an impossible l^tform for church,1
,cand-1603375,1,ligature_bracket,"(DUDICH,","ODUDICH,",0.1,schaff-herzog.duchesne-louis-marie-olivier,definition_blocks[3],"DUDITH, dQ-dit'","DUDICS), AN-",1
,cand-1606078,1,ligature_bracket,"(GOttingen,","OGOttingen,",0.1,schaff-herzog.duhm-bernard-laward,definition_blocks[1],w at apoatoli de lege judida dijudicata,"1873); Theologie der Propheten (Bonn, 1",1
,cand-1606103,1,ligature_bracket,"(CSOttingen,","OCSOttingen,",0.1,schaff-herzog.duhm-bernard-laward,definition_blocks[1],); Das Buck Jeaaia Hberaetzt und erH&rt,1892); Das Oeheimniaa in der Religion (,1
,cand-1609096,1,ligature_bracket,(DUNKARDSy,ODUNKARDSy,0.1,schaff-herzog.dunin-martin-von,definition_blocks[4],DUNKERS,TUITKERS).,1
,cand-1620759,1,ligature_bracket,(DURT)y,ODURT)y,0.1,schaff-herzog.durib-durt-y-john,term,DURIB,JOHN,1
,cand-1624182,1,ligature_bracket,"(EADFRITH,","OEADFRITH,",0.1,schaff-herzog.eadfrid-eadfrith-edfrid,term,EADFRID,EDFRID),1
,cand-1624717,1,ligature_bracket,(EDMER),OEDMER),0.1,schaff-herzog.eadmer-edmer,term,EADMER,,1
,cand-1627442,1,ligature_bracket,(IHneranum,OIHneranum,0.1,schaff-herzog.easter,definition_blocks[32],edged its miraculous character,"Rtcardi I. V. 16, ed. W. Stubbs, London",1
,cand-1638135,1,ligature_bracket,(EBBO),OEBBO),0.1,schaff-herzog.ebner-margareta,definition_blocks[3],£B0,: Archbishop of Reims and bishop of HUd,1
,cand-3939791,1,ligature_bracket,"(WOnburg,","OWOnburg,",0.1,schaff-herzog.echt-j081f,definition_blocks[1],; he has written Poesie des Sotialismus,1883) ; Zur KunstgeachichU der Stadt Ei,1
,cand-3939850,1,ligature_bracket,"(MOnster,","OMOnster,",0.1,schaff-herzog.echt-j081f,definition_blocks[1],d Kilian Leib's Briefwechsd und Diarien,1909).,1
,cand-1651122,1,ligature_bracket,(IS97);,OIS97);,0.1,schaff-herzog.eddt-kary-baker-glover,definition_blocks[1],s Writings (1896); Christ and Christmas,PulpU and Press (1898); Christian Scien,1
,cand-1654109,1,ligature_bracket,"(EADMUWD),","OEADMUWD),",0.1,schaff-herzog.edessa,definition_blocks[12],EDMUITD,"SAINT, OF CAlfTER-",1
,cand-3840046,1,ligature_bracket,"(QQtersloh,","OQQtersloh,",0.1,schaff-herzog.eduard,definition_blocks[0],Unfhuches Mose und eeine faUidie Ldsung,"1894); Dee ROtede Ldeung, oder Beitrdge",1
,cand-3840094,1,ligature_bracket,"(QQtersloh,","OQQtersloh,",0.1,schaff-herzog.eduard,definition_blocks[0],nock nach deeeen eechsxekn Voriesungen,1901).,1
,cand-1657384,1,ligature_bracket,(THE,OTHE,0.1,schaff-herzog.edwards-jonathan-the-elder,term,"EDWARDS, JONATHAN",ELDER),1
,cand-1658528,1,ligature_bracket,(THE,OTHE,0.1,schaff-herzog.edwards-jonathan-the-younger,term,"EDWARDS, JONATHAN",YOUNGER),1
,cand-1659340,1,ligature_bracket,(EADWINE),OEADWINE),0.1,schaff-herzog.edwin-eadwine,term,EDWIN,,1
,cand-2211214,1,ligature_bracket,"(TSK,","OTSK,",0.1,schaff-herzog.eger,definition_blocks[4],whose authorship was denied by Ullmann,"1843); other manuscripts are known, one",1
,cand-1672076,1,ligature_bracket,(MARIA,OMARIA,0.1,schaff-herzog.einhard,definition_blocks[3],"EmSIEDELN, oin'zS-deki",EINSIEDEUr) :,1
,cand-1674305,1,ligature_bracket,"(ELOTH),","OELOTH),",0.1,schaff-herzog.elam,definition_blocks[6],"ELATE, iOath",EZION-GEBER (EZI-,1
,cand-1674308,1,ligature_bracket,(EZI-,OEZI-,0.1,schaff-herzog.elam,definition_blocks[6],"ELATE, iOath (ELOTH), EZION-GEBER",,1
,cand-1676852,1,ligature_bracket,(EUjah,OEUjah,0.1,schaff-herzog.elias-levtta-eujah-ben-asher-ha-levi,term,ELIAS LEVTTA,ben Asher ha-Levi),1
,cand-1686626,1,ligature_bracket,"(TObingen,","OTObingen,",0.1,schaff-herzog.elwert-eduard,definition_blocks[2],logiam sacram Novi TeUamenH pertinerUes,1860). (Robert KtJBELf.),1
,cand-1696859,1,ligature_bracket,"(EHKA),","OEHKA),",0.1,schaff-herzog.enda-ehka-saint-of-aran,term,ENDA,"SAINT, OF ARAN",1
,cand-1707757,1,ligature_bracket,(XHumei^,OXHumei^,0.1,schaff-herzog.enlightenment-the,definition_blocks[17],were the models of this close union of,cialism and liberty and as changed poli,1
,cand-1714989,1,ligature_bracket,(EPHREM),OEPHREM),0.1,schaff-herzog.ephod,definition_blocks[10],E7HRAEM,"SYRUS (""Ephraim the Sjrian""; Syriac 'Ap",1
,cand-1722004,1,ligature_bracket,"(BISSCHOP),","OBISSCHOP),",0.1,schaff-herzog.episcopius-bisschop-simon,term,EPISCOPIUS,SIMON,1
,cand-1731662,1,ligature_bracket,(VAN,OVAN,0.1,schaff-herzog.erpenius-van-erpe-thomas,term,ERPENIUS,"ERPE), THOMAS",1
,cand-1677685,1,ligature_bracket,"(ELOTSIUS,","OELOTSIUS,",0.1,schaff-herzog.eu6ius-elotsius-eloi-saint,term,EU6IUS,"ELOI), SAINT",1
,cand-1770020,1,ligature_bracket,"(EON,","OEON,",0.1,schaff-herzog.eudo-de-stella-eon-euon-de-petoile,term,EUDO DE STELLA,EUON DE PETOILE),1
,cand-1773125,1,ligature_bracket,"(EUGIPPIUS,","OEUGIPPIUS,",0.1,schaff-herzog.eugeniusy-yu-jl-ni-us,definition_blocks[28],"EUGEPIUS, yu-jip'i-U8",EUGE-,1
,cand-1776795,1,ligature_bracket,(BRUNO),OBRUNO),0.1,schaff-herzog.eusebius-bruno-of-augers,term,EUSEBIUS,OF AUGERS,1
,cand-1776721,1,ligature_bracket,(TU^,OTU^,0.1,schaff-herzog.eusebius-of-alexandru,definition_blocks[0],Fro^m^nte vomtcdn- ischer Kirchenvdter,"new series, v. 2, Leipsic, 1899), pp. 3",1
,cand-1782851,1,ligature_bracket,(ZIGA-,OZIGA-,0.1,schaff-herzog.euthalius,definition_blocks[6],"EUTHYMIUS, yu-thi'mi-us, ZIGABENUS",,1
,cand-1793136,1,ligature_bracket,(ARISTUS),OARISTUS),0.1,schaff-herzog.evarestus-aristus,term,EVARESTUS,,1
,cand-1798418,1,ligature_bracket,(IS2S),OIS2S),0.1,schaff-herzog.ewald-6e0rg-heinrich-august,definition_blocks[0],"d, Commentariai in apokalypsin Johannis",and Die poetiscken BUcher des alien Bun,1
,cand-1798832,1,ligature_bracket,"(GOttingen,","OGOttingen,",0.1,schaff-herzog.ewald-6e0rg-heinrich-august,definition_blocks[4],r des Neuen Bvndes uberaettt ynderkUtrt,"1871-72), and Die Theologie da AUen und",1
,cand-1806535,1,ligature_bracket,"(CHmffius),","OCHmffius),",0.1,schaff-herzog.exegesis-or-herme,definition_blocks[104],"orical field (Spanheira), in archecdogy",and in chronology (J. Scaliger). Fruits,1
,cand-1812144,1,ligature_bracket,"(EXUPERIUS),","OEXUPERIUS),",0.1,schaff-herzog.exsuperius-exuperius-saint,term,EXSUPERIUS,SAINT,1
,cand-1816037,1,ligature_bracket,(EZIOIf-GABER).,OEZIOIf-GABER).,0.1,schaff-herzog.ezekiel,definition_blocks[31],EZIOIf-GEBER,See Elath.,1
,cand-1823963,1,ligature_bracket,"(PHAGIUS,","OPHAGIUS,",0.1,schaff-herzog.facuhdus-of-hermxane,definition_blocks[4],"FAGIUS, fa'gi-us","BUCHLEIN),",1
,cand-1829345,1,ligature_bracket,(COMMENSALITIUM),OCOMMENSALITIUM),0.1,schaff-herzog.familiaritas-commensalitium,term,FAMILIARITAS,,1
,cand-1840149,1,ligature_bracket,"(WUrzburg,","OWUrzburg,",0.1,schaff-herzog.faulhaber-michael,definition_blocks[0],"er Hassischen Valero zeit, {., Eusebius",1896); Die Propheten- Catenen nach romi,1
,cand-1840670,1,ligature_bracket,(MPL^,OMPL^,0.1,schaff-herzog.faustmus,definition_blocks[1],e trinitate sive fidei adversus Arianos,xiii. 37-80).,1
,cand-1841845,1,ligature_bracket,"(FABER),","OFABER),",0.1,schaff-herzog.favre-faber-pierre-frahgois,term,FAVRE,PIERRE FRAHgOIS,1
,cand-1841670,1,ligature_bracket,(PETRUS,OPETRUS,0.1,schaff-herzog.favre-pierre-petrus-faber,term,"FAVRE, PIERRE",FABER),1
,cand-1844567,1,ligature_bracket,(IJhrist).,OIJhrist).,0.1,schaff-herzog.feasts-ajxd-festivals,definition_blocks[39],"e Virgin, see Mary, the Mother OP Jesus","Apostles, evangeUsts, and other New Tes",1
,cand-1854037,1,ligature_bracket,"(FERGUSSOlf),","OFERGUSSOlf),",0.1,schaff-herzog.ferguson-fergussolf-david,term,FERGUSON,DAVID,1
,cand-1854622,1,ligature_bracket,(FERMElfTACEI).,OFERMElfTACEI).,0.1,schaff-herzog.ferguson-samuel-david,definition_blocks[1],FERMEIfTARn,See Azr-,1
,cand-1860581,1,ligature_bracket,(MARSILIO,OMARSILIO,0.1,schaff-herzog.fichte-johaim-gottlieb,definition_blocks[2],"ncmUS, MARSILIUS",FICmO):,1
,cand-1861573,1,ligature_bracket,"(BJl,","OBJl,",0.1,schaff-herzog.field-henry-martyn,definition_blocks[0],"29, 1907. He studied at Williams CoUege","1838), East Wmdsor Hill (now Hartford)",1
,cand-1882685,1,ligature_bracket,"(FLU£H£),inKOLAUS","OFLU£H£),inKOLAUS",0.1,schaff-herzog.florus-gessius,definition_blocks[3],FLUE,"VOH (DER), com- monly known as ** Broth",1
,cand-1882688,1,ligature_bracket,"(DER),","ODER),",0.1,schaff-herzog.florus-gessius,definition_blocks[3],"FLUE (FLU£H£),inKOLAUS VOH","com- monly known as ** Brother Klaus"":",1
,cand-1884181,1,ligature_bracket,(IThurch.,OIThurch.,0.1,schaff-herzog.fontaifus-johannes,definition_blocks[0],th great energy for the autonomy of the,He was also influential in bringing abo,1
,cand-1886397,1,ligature_bracket,(FRAHCISCnS,OFRAHCISCnS,0.1,schaff-herzog.forbes-william,definition_blocks[4],"FOREIRO, FRANCISCO",FORE-,1
,cand-1891092,1,ligature_bracket,"(AJT,","OAJT,",0.1,schaff-herzog.foster-frakk-hugh,definition_blocks[0],s article on the New Testament miracles,1908) shows him to have passed from the,1
,cand-1893893,1,ligature_bracket,"(FOXE),","OFOXE),",0.1,schaff-herzog.fox-foxe-richard,term,FOX,RICHARD,1
,cand-1906909,1,ligature_bracket,"(FRANK),","OFRANK),",0.1,schaff-herzog.franck-frank-sebastian,term,FRANCK,SEBASTIAN,1
,cand-1907863,1,ligature_bracket,"(TObingen,","OTObingen,",0.1,schaff-herzog.franck-frank-sebastian,definition_blocks[11],"ondi- tions. The Weltbuch, Coamographie",1534) appeared as the fourth part of th,1
,cand-2925857,1,ligature_bracket,"(GOttingen,","OGOttingen,",0.1,schaff-herzog.fribdrich,definition_blocks[0],nUxehen Hermmieuttk und ihrer OeackichU,1816); Ueber den neutesiamentitchen Kan,1
,cand-2926328,1,ligature_bracket,"(GOttingen,","OGOttingen,",0.1,schaff-herzog.fribdrich,definition_blocks[5],"sepruchea ** In necessarixa uniUu, etc""","1850). Of practical importance, too, we",1
,cand-4217879,1,ligature_bracket,"(TQbingen,","OTQbingen,",0.1,schaff-herzog.fribdrich-christoph,definition_blocks[1],"losdans (Frank- fort, 1751), and I John",1762); TOgliehe Nahrung dea Glaubena na,1
,cand-4217924,1,ligature_bracket,"(TQbingen,","OTQbingen,",0.1,schaff-herzog.fribdrich-christoph,definition_blocks[1],amen Erkenntniaa der Leiden Jeau ChriaU,1759); CkriaUiehe Reden nach den Zeugni,1
,cand-4217947,1,ligature_bracket,(TQ-,OTQ-,0.1,schaff-herzog.fribdrich-christoph,definition_blocks[1],nd Die HauahdUung dea dreieinigen GoUea,"bingen, 1761). (Hermann Beck.) BiBuoomA",1
,cand-1928712,1,ligature_bracket,(FRIDOLD),OFRIDOLD),0.1,schaff-herzog.fridolm-fridold,term,FRIDOLm,,1
,cand-1928979,1,ligature_bracket,"(FREDEGISUS,","OFREDEGISUS,",0.1,schaff-herzog.fridolm-fridold,definition_blocks[5],"FRIDUGIS, frt""dQ""zhi'",FRIDU-,1
,cand-1929373,1,ligature_bracket,"(TObingen,","OTObingen,",0.1,schaff-herzog.friedberg-emil-albert,definition_blocks[1],ie alikotholische Be- wegung betreffend,"1876); Corpus juris canonici (2 vols.,",1
,cand-1929719,1,ligature_bracket,"(NOrdlingen,","ONOrdlingen,",0.1,schaff-herzog.friedrich-johann,definition_blocks[2],dhrend dee vattkaniedten KonzUe gefOhrt,1871); DocumerUa ad tUuetrandum concili,1
,cand-1929768,1,ligature_bracket,"(NOrdlingen,","ONOrdlingen,",0.1,schaff-herzog.friedrich-johann,definition_blocks[2],"(Munich, 1881); Die KanetantinSchenhmg","1889); Johann Adam MdUer, der SynioWcer",1
,cand-1929780,1,ligature_bracket,"(FOrth,","OFOrth,",0.1,schaff-herzog.friedrich-johann,definition_blocks[2],"er (Mu- nich, 1894); Jakob Froechhammer","1896); and Ignaz von DdUvnger (3 parts,",1
,cand-3339302,1,ligature_bracket,"(GOttingen,","OGOttingen,",0.1,schaff-herzog.friedrich-otto,definition_blocks[0],der aichtbaren und unaichtbaren Kirche,,1
,cand-1936326,1,ligature_bracket,"(FRYTH),","OFRYTH),",0.1,schaff-herzog.frith-fryth-john,term,FRITH,JOHN,1
,cand-1942082,1,ligature_bracket,(FOUCHER),OFOUCHER),0.1,schaff-herzog.fulbert-of-chartres,definition_blocks[4],"FULCHER, f ttl""sh6',",OF CHARTRES,1
,cand-1942205,1,ligature_bracket,(FOULQUES),OFOULQUES),0.1,schaff-herzog.fulco-foulques-of-neuillt,term,FULCO,OF NEUILLT,1
,cand-1948130,1,ligature_bracket,"(LL.B.,","OLL.B.,",0.1,schaff-herzog.funsten-james-bowen,definition_blocks[0],", 1875), and the University of Virginia","1878), and after practising law for a s",1
,cand-1948477,1,ligature_bracket,"(FURSEY,","OFURSEY,",0.1,schaff-herzog.fursa-fursey-saint,term,FURSA,SAINT,1
,cand-1952138,1,ligature_bracket,"(CAJETAH),","OCAJETAH),",0.1,schaff-herzog.gad,definition_blocks[8],"GAETANO, ga^Ma'nd",OF TIEHE. See Theatines.,1
,cand-1952642,1,ligature_bracket,"(GAUFRID,","OGAUFRID,",0.1,schaff-herzog.galerius,definition_blocks[1],"6ALFRID, gdl'frld","GOTTFRID),",1
,cand-1955748,1,ligature_bracket,"(GALLITZIN,","OGALLITZIN,",0.1,schaff-herzog.galileo,definition_blocks[46],"GALITZm, ga-lit'rin","GOLIZYIT), ADELHEID AMALIE, PRINCESS. S",1
,cand-1959729,1,ligature_bracket,"(HAHN),","OHAHN),",0.1,schaff-herzog.gallus-hahn-wicolaus,term,GALLUS,WICOLAUS,1
,cand-1965222,1,ligature_bracket,(FRIEDRICH),OFRIEDRICH),0.1,schaff-herzog.gasquet-francis-aid-an,definition_blocks[3],"GASS,",WH^HELM aOACHIM,1
,cand-1980909,1,ligature_bracket,"(GENTILIACUM),","OGENTILIACUM),",0.1,schaff-herzog.gentttlet-innocent,definition_blocks[1],"G?NTILLy, Bhto^ryi'",SYN-,1
,cand-1985108,1,ligature_bracket,"(MPO,","OMPO,",0.1,schaff-herzog.george-of-laodicea,definition_blocks[0],"r found in Athanasius, De tynodU, xvii.","xxvi. 712, CD), a letter in Sozomen (IV",1
,cand-5016701,1,ligature_bracket,(SDDON).,OSDDON).,0.1,schaff-herzog.gerhard-von,definition_blocks[4],ZIDON,"See Pkenicia, Phenicians, I, §5.",1
,cand-2011629,1,ligature_bracket,"(MQH,","OMQH,",0.1,schaff-herzog.gil-dasy-called-the-wise,definition_blocks[0],tation of a corrupt passage of his work,"Auct. ant., xiii. 3, chap, xxvi., Chron",1
,cand-2011924,1,ligature_bracket,"(GILLES),","OGILLES),",0.1,schaff-herzog.gil-dasy-called-the-wise,definition_blocks[3],OaSS,jll [Fr.] or joilz [Eng.] (Lat Mgidiua),1
,cand-2011218,1,ligature_bracket,"(GUILBERT),","OGUILBERT),",0.1,schaff-herzog.gilbert-george-h0lle7,definition_blocks[4],"GILBERT, gUa)ert","SAIIfT, OF",1
,cand-2034253,1,ligature_bracket,"(GOMAR),","OGOMAR),",0.1,schaff-herzog.gomarus-gomar-franciscus,term,GOMARUS,FRANCISCUS,1
,cand-2034499,1,ligature_bracket,"(GONIADZKI,","OGONIADZKI,",0.1,schaff-herzog.gonesius-goniadzki-conyza-petrus,term,GONESIUS,"CONYZA), PETRUS",1
,cand-2041840,1,ligature_bracket,(SAMUELL),OSAMUELL),0.1,schaff-herzog.gorton-samuel-samuell,term,"GORTON, SAMUEL",,1
,cand-1976442,1,ligature_bracket,(ZECHARIAH):,OZECHARIAH):,0.1,schaff-herzog.gott,definition_blocks[3],"Z ACHARIAH, zac""a-roi'a","Four- teenth king of Israel, son and su",1
,cand-1976467,1,ligature_bracket,"(EB,","OEB,",0.1,schaff-herzog.gott,definition_blocks[3],"Kamphausen, 741; according to K. Marti","i. 797-798), 743. It is possible that h",1
,cand-2049933,1,ligature_bracket,"(GODEHARD),","OGODEHARD),",0.1,schaff-herzog.gotthard-godehard-saint,term,GOTTHARD,SAINT,1
,cand-2057689,1,ligature_bracket,(GRAUMAH1C,OGRAUMAH1C,0.1,schaff-herzog.grafton-charles-chapmah,definition_blocks[1],GRAMAlfN,"), JOHANN. See Poli-",1
,cand-2065055,1,ligature_bracket,(IS51-59),OIS51-59),0.1,schaff-herzog.green-william-henry,definition_blocks[3],rst of Biblical and Oriental literature,and later of Oriental and Old Testament,1
,cand-2085997,1,ligature_bracket,"(GRETTER,","OGRETTER,",0.1,schaff-herzog.greswell-edward,definition_blocks[1],"GRETER, gre'ter","GRAETER),KAS-",1
,cand-2097661,1,ligature_bracket,"(GRUKNLEDER,","OGRUKNLEDER,",0.1,schaff-herzog.grueneisen-carl,definition_blocks[5],"GRUBlfSLEDER, gruns-ie'der,",,1
,cand-2103144,1,ligature_bracket,(GUY),OGUY),0.1,schaff-herzog.guido-of-arezzo,definition_blocks[5],GUIDO,DE BRAT (BRES). See Bute.,1
,cand-2103147,1,ligature_bracket,(BRES).,OBRES).,0.1,schaff-herzog.guido-of-arezzo,definition_blocks[5],GUIDO (GUY) DE BRAT,See Bute.,1
,cand-2103156,1,ligature_bracket,(BER-,OBER-,0.1,schaff-herzog.guido-of-arezzo,definition_blocks[6],"GT7IDONIS, gwi-do'nis, BERNARDUS",,1
,cand-2112098,1,ligature_bracket,"(LXX.,","OLXX.,",0.1,schaff-herzog.haas-lorenz,definition_blocks[1],HABAKKUK,"Ambakoum; Vulgate, Habacuc): The eighth",1
,cand-2119039,1,ligature_bracket,"(HAYMO,","OHAYMO,",0.1,schaff-herzog.haimo-haymo-aimo,term,HAIMO,AIMO),1
,cand-2145632,1,ligature_bracket,"(LL.D.,","OLL.D.,",0.1,schaff-herzog.haring-johann-baptista,definition_blocks[0],"he theological (D.D., 1896) and the law",1902) courses. He was ordained to the p,1
,cand-2151549,1,ligature_bracket,(KARL,OKARL,0.1,schaff-herzog.harnack-karl-gustav-adolf,term,"HARNACK,",GUSTAV) ADOLF,1
,cand-2119795,1,ligature_bracket,(HATTO),OHATTO),0.1,schaff-herzog.hatto-hatto,term,HATTO,,1
,cand-2163040,1,ligature_bracket,(NICLAS),ONICLAS),0.1,schaff-herzog.hausmann-nicolaus-niclas,term,"HAUSMANN, NICOLAUS",,1
,cand-2182471,1,ligature_bracket,"(JPT,","OJPT,",0.1,schaff-herzog.hebrews-epistle-to-the,definition_blocks[12],1836) and Von Soden,"1884,",1
,cand-2259685,1,ligature_bracket,(BBRJfHARD,OBBRJfHARD,0.1,schaff-herzog.heldui5,definition_blocks[5],"HILGENFELD, ADOLF",CHRIS-,1
,cand-2203594,1,ligature_bracket,"(HELWICH),","OHELWICH),",0.1,schaff-herzog.helvetius-claude-adrien,definition_blocks[2],"HELVICU5, helM-cxjs",CHRIS- T0PH0RUS : German theologian and,1
,cand-3146880,1,ligature_bracket,"(CSeneva,","OCSeneva,",0.1,schaff-herzog.henri,definition_blocks[9],"Hnie de Oenkve fert poaie en Juin, 1559",1850); Le RSveil de Vigliae contemporai,1
,cand-2210861,1,ligature_bracket,(HEUTCUCH,OHEUTCUCH,0.1,schaff-herzog.henry-of-huntingdon,definition_blocks[3],HENRY OF KALKAR,AEGER or,1
